"- What is n choose 0?
    - 1
- What is the Floyd-Warshall algorithm?
    - The Floyd–Warshall algorithm is a dynamic programming algorithm for finding shortest paths in a weighted graph with positive or negative edge weights (but with no negative cycles).
- What is the Bayes' rule (formula)?
    - P(A|B) = (P(B|A) * P(A)) / P(B)
- How would you calculate P(A|B)?
    - P(A and B) / P(B","[Front: What is n choose 0? Back: 1],
[Front: What is the Floyd-Warshall algorithm? Back: The Floyd–Warshall algorithm is a dynamic programming algorithm for finding shortest paths in a weighted graph with positive or negative edge weights (but with no negative cycles).],
[Front: What is the Bayes' rule (formula)? Back: P(A|B) = (P(B|A) * P(A)) / P(B)],
[Front: How would you calculate P(A|B)? Back: P(A and B) / P(B)]"
"1. How would you calculate P(A and B)?
   - The probability of both events A and B occurring can be calculated by multiplying the individual probabilities P(A) and P(B).

2. How would you calculate P(A or B)?
   - The probability of at least one of the events A or B occurring can be calculated by adding their individual probabilities (P(A) + P(B)) and subtracting the probability of both (P(A and B)).

3. What's another way to write P(A and B)?
   - Another way to represent the probability of both events A and B occurring is by using the notation P(AB).

4. What is a Markov chain?
   - A Markov chain is a mathematical model that consists of various states connected by transitions labeled with probabilities. It is used to describe a system where the future state only depends on the current state and not on the past states. The states can represent any state or entity, not necessarily words.

5. Write a function that computes the sqrt(n) using binary search.
   - To calculate the square root of a number 'n' using binary search, we can iterate through the possible values of the square root, using 'low' and 'high' as the initial boundaries. We then update these boundaries based on whether the midpoint squared is greater or less than 'n', until we find the square root accurate to a desired precision. 

6. What is P(A|A)?
   - The conditional probability P(A|A) is equal to 1, as given that event A has occurred, the probability of A happening again is certain.

7. At how many items should you expect a collision when hashing among n buckets?
   - When hashing among 'n' buckets, you can expect a collision at approximately √n items. The probability of a collision becomes 1/2 when the number of items reaches the square root of the number of buckets.","[Front: How would you calculate P(A and B)? Back: P(A) * P(B)],
[Front: How would you calculate P(A or B)? Back: P(A) + P(B) - P(AB)],
[Front: What's another way to write P(A and B)? Back: P(AB)],
[Front: What is a Markov chain? Back: A Markov chain consists of states linked by transitions labeled with probabilities. The states do not have to be words. They could represent any state.],
[Front: Write a function that computes the sqrt(n) using binary search. Back: How?],
[Front: What is P(A|A)? Back: 1],
[Front: At how many items should you expect a collision when hashing among n buckets? Back: At sqrt(n) the probability is 1/2]"
"1. What is n/n^2?
   - The expression n/n^2 simplifies to 1/n. 

2. What is the P(!B)?
   - The probability of the complement of event B, denoted as P(!B), is given by subtracting the probability of event B (P(B)) from 1.

3. What is the probability of at least 1 H in 3 flips?
   - The probability of obtaining at least one 'H' (heads) in three coin flips is equal to 1 minus the probability of getting all 'T' (tails), which can be calculated as 1 - 1/8 = 7/8.

4. With a fair coin, what is the probability of getting exactly 1 H in 4 flips?
   - When flipping a fair coin four times, there are four possible configurations with exactly one 'H' (heads): HTTT, THTT, TTHT, and TTTH. The probability of each configuration is 1/16, so the total probability is 4/16 = 1/4.

5. With a fair coin, what is the probability of getting exactly k H in n flips?
   - The probability of obtaining exactly 'k' 'H' (heads) in 'n' coin flips, when using a fair coin, can be calculated using the formula (n choose k) / 2^n, where 'n choose k' represents the number of combinations of 'k' successes in 'n' trials.","[Front: What is n/n^2? Back: 1/n],
[Front: What is the P( ! B ) ? Back: 1 - P(B)],
[Front: What is the probability of at least 1 H in 3 flips? Back: 1 - P(TTT) = 1 - 1/8 = 7/8],
[Front: With a fair coin, what is the probability of getting exactly 1 H in 4 flips? Back: P(HTTT) + P(THTT) + P(TTHT) + P(TTTH) = 1/16 + 1/16 + 1/16 + 1/16 = 4/16 = 1/4],
[Front: With a fair coin, what is the probability of getting exactly k H in n flips? Back: (n choose k)/2^n]"
"1. In what domain are most decision problems (P, Exp, R, outside R)?
   - Most decision problems are classified as being outside the domain of computability represented by the set of recursive (R) problems. These problems are uncomputable, meaning there is no algorithm that can solve them for all inputs.

2. What does it mean when a problem is NP-Hard?
   - When a problem is classified as NP-Hard, it means that the problem is at least as hard as any other problem in the class NP (Non-deterministic Polynomial time). In other words, if any problem in NP can be solved efficiently, then the NP-Hard problem can also be solved efficiently.

3. What does it mean to reduce a problem A to a problem B?
   - Reducing a problem A to a problem B involves transforming the input of problem A into an input that can be used by an algorithm designed to solve problem B. By doing this reduction, answering problem B provides an answer for problem A.

4. Is ""3-D matching"" NP-Complete?
   - Yes, ""3-D matching"" is classified as an NP-Complete problem. It means that any problem in the class NP can be reduced to the ""3-D matching"" problem and vice versa.

5. Is ""triple coloring a graph"" NP-Complete?
   - Yes, ""triple coloring a graph"" is also classified as an NP-Complete problem, meaning it is as hard as any other NP-Complete problem and any problem in NP can be reduced to it","[Front: In what domain are most decision problems (P, Exp, R, outside R)? Back: Outside R - they are uncomputable],
[Front: What does it mean when a problem is NP-Hard? Back: It is as hard as any other problem in NP. A problem X is NP-Hard if every problem Y in NP-Hard reduces to X.],
[Front: What does it mean to reduce a problem A to a problem B? Back: Converting the input to algorithm A into input into algorithm B, providing an answer for A.],
[Front: Is ""3-D matching"" NP-Complete? Back: Yes],
[Front: Is ""triple coloring a graph"" NP-Complete? Back: Yes]"
"1. Is ""two coloring a graph"" NP-Complete? - No
2. Is ""subset sum"" NP-Complete? - Yes
3. Is ""bin packing"" NP-Complete? - Yes
4. Is ""vertex cover"" NP-Complete? - Yes
5. Is ""set cover"" NP-Complete? - Yes
6. Name some NP-Complete problems:
   - tsp (traveling salesman problem)
   - knapsack problem
   - satisfiability
   - 3D matching
   - tricoloring
   - subset sum
   - rectangle packing
   - bin packing
   - vertex cover
   - set cover
7. What is one way of doing approximate traveling salesman? - Select a vertex as root. Build a minimum spanning tree (MST). Do a preorder traversal, store nodes in H. Return H (a Hamiltonian cycle).
8. What suffers from garbage collection (GC) pauses? - Long-running processes like servers and real-time applications like video processing.
9. How can an LRU (Least Recently Used) cache be implemented with a linked list? - When an item is accessed, it moves to the head of the list. The trailing items can be overwritten with new items or removed.","[Front: Is ""two coloring a graph"" NP-Complete? Back: No],
[Front: Is ""subset sum"" NP-Complete? Back: Yes],
[Front: Is ""bin packing"" NP-Complete? Back: Yes],
[Front: Is ""vertex cover"" NP-Complete? Back: Yes],
[Front: Is ""set cover"" NP-Complete? Back: Yes],
[Front: Name some NP-Complete problems. Back: - tsp - knapsack problem - satisfiability - 3D matching - tricoloring - subset sum - rectangle packing - bin packing - vertex cover - set cover],
[Front: What is one way of doing approximate traveling salesman? Back: Select a vertex as root. Build a MST. Do a preorder traversal, store nodes in H. Return H (a Hamiltonian cycle)],
[Front: What suffers from GC pauses? Back: - long-running processes like servers - real-time applications like video processing],
[Front: How can an LRU cache be implemented with a linked list? Back: When an item is accessed, it moves to the head of the list. The trailing items can be overwritten with new items, or removed.]"
"1. How often are DRAM cells data rewritten? - Every 10 milliseconds.
2. What does Skylake architecture look like?
   - L1 Data cache = 32 KB, 64 B/line, 8-WAY, 64 cache lines per cache way
   - L1 Instruction cache = 32 KB, 64 B/line, 8-WAY, 64 cache lines per cache way
   - L2 cache = 256 KB, 64 B/line, 4-WAY
   - L3 cache = 8 MB, 64 B/line, 16-WAY
3. What is a TLB (Translation Lookaside Buffer)? - A TLB is a cache that memory management hardware uses to improve virtual address translation speed. It is present in processors utilizing paged or segmented virtual memory.
4. In a direct-mapped or set associative cache, what is special about the cache size? - Main memory is divided into pages, and a memory page maps directly to the cache way size. In an 8-way associative cache, an item in a cache page can be mapped to any one of the 8 cache ways. A direct-mapped cache simply has one cache way, but it works the same way.","[Front: How often are DRAM cells data rewritten? Back: Every 10ms.],
[Front: What does Skylake architecture look like? Back: Skylake:   L1 Data cache = 32 KB, 64 B/line, 8-WAY. 64 cache lines per cache way L1 Instruction cache = 32 KB, 64 B/line, 8-WAY. 64 cache lines per cache way L2 cache = 256 KB, 64 B/line, 4-WAY L3 cache = 8 MB, 64 B/line, 16-WAY],
[Front: What is a TLB? Back: A translation lookaside buffer (TLB) is a cache that memory management hardware uses to improve virtual address translation speed. The majority of desktop, laptop, and server processors includes one or more TLBs in the memory management hardware, and it is nearly always present in any hardware that utilizes paged or segmented virtual memory.],
[Front: In a direct mapped or set associative cache, what is special about the cache size? Back: Main memory is divided into pages, and a memory page maps directly to the cache way size. So an item in a cache page can be mapped to any one of 8 cache ways in an 8-way associative cache. A direct mapped cache simply has one cache way, but it works the same way.]"
"1. How many bits does a SHA1 produce? - 160 bits
2. How many bits does a SHA2 and SHA3 produce? - SHA2 and SHA3 can produce between 224 and 512 bits.
3. Is it always letters we are looking for in compression? - No, we are looking to compress discrete symbols, not just letters. A few words can also be treated as symbols. The goal is to balance the longest chains of symbols and the lowest entropy.
4. What is Zopfli? - Zopfli is data compression software that encodes data into DEFLATE, gzip, and zlib formats. It achieves higher compression than other implementations but takes longer to perform the compression. Zopfli was released by Google in February 2013.
5. What is the Chinese remainder theorem? - The Chinese remainder theorem states that if one knows the remainders of the division of an integer n by several integers, then one can determine uniquely the remainder of the division of n by the product of these integers, under the condition that the divisors are pairwise coprime.
6. How do you change a 2's complement positive integer into a negative one? - Flip all the bits of the positive integer and add 1","[Front: How many bits does a SHA1 produce? Back: 160],
[Front: How many bits does a SHA2 and SHA3 produce? Back: 224 to 512],
[Front: Is it always letters we are looking for in compression? Back: No. Hardly. We are looking to compress discrete symbols, not letters. If we have a few words, they could be symbols. We try to balance longest chains of symbols and the lowest entropy.],
[Front: What is Zopfli? Back: Zopfli is data compression software that encodes data into DEFLATE, gzip and zlib formats. It achieves higher compression than other DEFLATE/zlib implementations, but takes much longer to perform the compression. It was first released in February 2013 by Google.],
[Front: What is the Chinese remainder theorem? Back: If one knows the remainders of the division of an integer n by several integers, then one can determine uniquely the remainder of the division of n by the product of these integers, under the condition that the divisors are pairwise coprime.],
[Front: How do you change a 2s complement positive integer into a negative one? Back: Flip all bits and + 1]"
"1. How do you change a 2s complement negative integer into a positive one?
   - Flip all bits and add 1 (same as going the other way)

2. Which way does the stack grow?
   - Down to lower memory addresses

3. What is polymorphism in object-oriented programming?
   - Polymorphism is a property of object-oriented programming (OO) where an abstraction operation may be performed in different ways in different classes, but they share the same interface. It can also refer to having multiple methods with the same name but different signatures.

4. What are the 4 main tenets of OO?
   - The four main tenets of OO are:
     - Abstraction
     - Polymorphism
     - Inheritance
     - Encapsulation
   - Remember the acronym ""a pie"" to recall these four tenets.

5. What is dynamic binding?
   - Dynamic binding, also known as dynamic dispatch, is the process of linking a procedure call to a specific sequence of code (method) at runtime. It is related to polymorphism and inheritance in object-oriented programming. Dynamic binding is also referred to as late binding or runtime binding.

6. What is a package?
   - A package is a group of classes bundled together. It helps organize and manage related classes in a modular way.","[Front: How do you change a 2s complement negative integer into a positive one? Back: Flip all bits and + 1 (same as going the other way)],
[Front: Which way does the stack grow? Back: Down to lower memory addresses.],
[Front: What is polymorphism in OO? Back: A property of OO in which an abstraction operation may be performed in different ways in different classes, but share an interface. Also can mean multiple methods of the same name but different signature.],
[Front: What are the 4 main tenets of OO? Back: Abstraction Polymorphism Inheritance  Encapsulation  a pie (acronym)],
[Front: What is dynamic binding? Back: Dynamic binding, also called dynamic dispatch, is the process of linking procedure call to a specific sequence of code (method) at run-time. Dynamic binding is also known as late binding or run-time binding. Dynamic binding is an object oriented programming concept and it is related with polymorphism and inheritance.],
[Front: What is a package? Back: A group of classes bundled together.]"
"1. What is an interface in object-oriented programming?
   - An interface in object-oriented programming (OO) is similar to an abstract data type. It defines the expected behaviors that a class should implement but does not suggest an implementation. It serves as a contract that specifies what methods a class should have without specifying how they should be implemented.

2. What is a framework?
   - A framework is a reusable piece of software that implements a generic solution to a generalized problem. It saves time by providing a close model of the problem domain and allows the implementer to fill in the specific details. Frameworks can be highly customizable and cover a wide range of functionalities.

3. What are hooks?
   - Hooks are portions of a framework that are called but do nothing and require implementation when needed. They provide extension points for developers to customize or add functionality to the framework by implementing the necessary code in the hooks.

4. What is a server?
   - A server is a program that provides a service for other programs or clients to connect to it. It listens for incoming requests and responds accordingly. Servers can handle various types of services such as file sharing, web hosting, database management, etc.

5. What is an OCL?
   - OCL stands for Object Constraint Language. It is a specification language designed to formally specify constraints in software modules. OCL expressions define logical facts about the system that must remain true. It is particularly useful in modeling and specifying constraints in object-oriented systems.","[Front: What is an interface in OO? Back: Similar to an abstract data type, but simply defines the expected behaviors of a class, but does not suggest an implementation.],
[Front: What is a framework? Back: A reusable piece of software that implements a generic solution to a generalized problem. It saves time by being a close model of the problem domain and can reach 100% with details coded by the implementer.],
[Front: What are hooks? Back: The portions of a framework that are called, but do nothing and require implementation when needed.],
[Front: What is a server? Back: A program that provides a service for other programs to connect to it.],
[Front: What is an OCL? Back: Object constraint language. A specification language designed to formally specify constraints in software modules. An OCL expression specifies a logical fact about the system that must remain true.]"
"1. What is the Chain of Responsibility pattern?
   - The Chain of Responsibility pattern helps to avoid coupling the sender of a request to its receiver by giving more than one object a chance to handle the request. Objects are chained together, and the request is passed along the chain until an object handles it.

2. What is the Command pattern?
   - The Command pattern encapsulates a request as an object, allowing clients to be parameterized with different requests. It also enables queuing or logging of requests and supports the implementation of undoable operations.

3. What design pattern avoids coupling the sender of a request to its receiver by giving more than one object a chance to handle the request?
   - The Chain of Responsibility pattern.

4. What design pattern encapsulates a request as an object, thereby letting you parameterize clients with different requests?
   - The Command pattern.

5. What is the Interpreter pattern?
   - The Interpreter pattern is about defining a representation for a language's grammar along with an interpreter that uses the representation to interpret sentences in that language. It is commonly used for implementing domain-specific languages or parsing complex expressions.

6. What design pattern, given a language, defines a representation for its grammar along with an interpreter that uses the representation to interpret sentences in the language?
   - The Interpreter pattern","[Front: What is the Chain of Responsibility pattern? Back: Avoid coupling the sender of a request to its receiver by giving more than one object a chance to handle the request. Chain the receiving objects and pass the request along the chain until an object handles it.],
[Front: What is the Command pattern? Back: Encapsulate a request as an object, thereby letting you parameterize clients with different requests, queue or log requests, and support undoable operations.],
[Front: What design pattern avoids coupling the sender of a request to its receiver by giving more than one object a chance to handle the request? Back: Chain of Responsibility],
[Front: What design pattern encapsulates a request as an object, thereby letting you parameterize clients with different requests? Back: Command pattern],
[Front: What is the Interpreter pattern? Back: Given a language, define a representation for its grammar along with an interpreter that uses the representation to interpret sentences in the language.],
[Front: What design pattern, given a language, defines a representation for its grammar along with an interpreter that uses the representation to interpret sentences in the language? Back: Interpreter pattern]"
"1. Iterator Pattern:
   - Provides a way to access the elements of an aggregate object sequentially without exposing its underlying representation.
   - Design pattern that facilitates sequential access to elements in an aggregate object, while hiding its internal representation.

2. Mediator Pattern:
   - Defines an object that encapsulates how a set of objects interact.
   - Promotes loose coupling by keeping objects from referring to each other explicitly.
   - Allows for independent variation of interaction between objects.

3. Memento Pattern:
   - Captures and externalizes an object's internal state without violating encapsulation.
   - Enables later restoration of the object to the captured state.

4. Observer Pattern:
   - Defines a one-to-many dependency between objects.
   - When one object changes its state, all its dependents are notified and updated automatically.
   - Promotes loose coupling and event-driven communication among objects.

5. State Pattern:
   - Allows an object to alter its behavior when its internal state changes.
   - The object appears to change its class while maintaining encapsulation.
   - Useful for large conditional statements, reducing dependencies, and simplifying code maintenance.","[Front: What is the Iterator pattern? Back: Provides a way to access the elements of an aggregate object sequentially without exposing its underlying representation.],
[Front: What design pattern provides a way to access the elements of an aggregate object sequentially without exposing its underlying representation? Back: Iterator pattern],
[Front: What is the Mediator pattern? Back: Defines an object that encapsulates how a set of objects interact. Promotes loose coupling by keeping objects from referring to each other explicitly and it lets you vary their interactions independently.],
[Front: What design pattern defines an object that encapsulates how a set of objects interact? Back: Mediator pattern],
[Front: What is the Memento pattern? Back: Without violating encapsulation, capture and externalize an object's internal state so that the object can be restore to this state later.],
[Front: What design pattern captures and externalize an object's internal state so that the object can be restore to this state later? Back: Memento pattern],
[Front: What is the Observer pattern? Back: Defines a one-to-many dependency between objects so that when one object changes state, all its dependents are notified and updated automatically.],
[Front: What design pattern defines a one-to-many dependency between objects so that when one object changes state, all its dependents are notified and updated automatically? Back: Observer pattern],
[Front: What is the State pattern? Back: Allows an object to alter its behavior when its internal state changes. The object will appear to change its class.]"
"1. State Pattern:
   - Enables an object to change its behavior when its internal state changes.
   - The object appears to belong to different classes by altering its behavior.

2. Strategy Pattern:
   - Defines a family of algorithms, encapsulates each one, and makes them interchangeable.
   - Allows algorithms to vary independently from the clients using them.
   - Promotes flexibility, code reuse, and maintenance.

3. Template Method Pattern:
   - Defines the skeleton of an algorithm in an operation, deferring some steps to subclasses.
   - Subclasses can redefine certain steps without changing the overall algorithm structure.
   - Encapsulates common behavior while allowing for variations in specific steps.

4. Visitor Pattern:
   - Represents an operation to be performed on the elements of an object structure.
   - Enables the definition of new operations without changing the classes of the elements on which it operates.
   - Promotes separation of concerns and extensibility in object-oriented systems.

5. Adapter Pattern:
   - Converts the interface of a class into another interface expected by clients.
   - Enables classes with incompatible interfaces to work together.
   - Helps integrate existing code with new code without modifying the existing code.","[Front: What design pattern allows an object to alter its behavior when its internal state changes? Back: State pattern],
[Front: What is the Strategy pattern? Back: Defines a family of algorithms, encapsulates each one, and makes them interchangeable. Lets the algorithm vary independently from clients that use it.],
[Front: What design pattern defines a family of algorithms, encapsulates each one, and makes them interchangeable, and lets the algorithm vary independently from clients that use it? Back: Strategy pattern],
[Front: What is the Template Method pattern? Back: Defines the skeleton of an algorithm in an operation, deferring some steps to subclasses. Lets subclasses redefine certain steps of an algorithm without changing the algorithm's structure.],
[Front: What design pattern defines the skeleton of an algorithm in an operation, deferring some steps to subclasses? Back: Template Method pattern],
[Front: What is the Visitor pattern? Back: Represents an operation to be performed on the elements of an object structure. Lets you define a new operation without changing the classes of the elements on which it operates.],
[Front: What design pattern represents an operation to be performed on the elements of an object structure and lets you define a new operation without changing the classes of the elements on which it operates? Back: Visitor pattern],
[Front: What is the Adapter pattern? Back: Converts the interface of a class into another interface clients expect. Lets classes work together that couldn't otherwise because of incompatible interfaces.],
[Front: What design pattern converts the interface of a class into another interface clients expect? Back: Adapter pattern],
[Front: What is the Bridge pattern? Back: Decouples an abstraction from its implementation so that the two can vary independently.]"
"1. Bridge Pattern:
   - Decouples an abstraction from its implementation, allowing them to vary independently.
   - Provides flexibility in selecting implementations at runtime.
   - Useful for systems requiring different combinations of abstraction and implementation.

2. Composite Pattern:
   - Composes objects into tree-like structures representing part-whole hierarchies.
   - Treats individual objects and compositions of objects uniformly.
   - Provides a unified interface for both single and composite objects.

3. Decorator Pattern:
   - Attaches additional responsibilities to an object dynamically.
   - Provides a flexible alternative to subclassing for extending functionality.
   - Allows for adding behavior to an object without affecting other objects of the same class","[Front: What design pattern decouples an abstraction from its implementation so that the two can vary independently? Back: Bridge pattern],
[Front: What is the Composite pattern? Back: Compose objects into tree structures to represent part-whole hierarchies. Lets clients treat individual objects and compositions of objects uniformly.],
[Front: What design pattern composes objects into tree structures to represent part-whole hierarchies? Back: Composite pattern],
[Front: What is the Decorator pattern? Back: Attaches additional responsibilities to an object dynamically. Provides a flexible alternative to sub-classing for extending functionality.]"
"1. Decorator Pattern:
   - Attaches additional responsibilities to an object dynamically.
   - Provides a flexible alternative to sub-classing for extending functionality.

2. Facade Pattern:
   - Provides a unified interface to a set of interfaces in a subsystem.
   - Defines a high-level interface that makes the subsystem easier to use.

3. Flyweight Pattern:
   - Uses sharing to support large numbers of fine-grained objects efficiently.","[Front: What design pattern attaches additional responsibilities to an object dynamically and provides a flexible alternative to sub-classing for extending functionality? Back: Decorator pattern],
[Front: What is the Facade pattern? Back: Provides a unified interface to a set of interfaces in a subsystem. Defines a high-level interface that makes the subsystem easier to use.],
[Front: What design pattern provides a unified interface to a set of interfaces in a subsystem and defines a high-level interface that makes the subsystem easier to use. Back: Facade pattern],
[Front: What is the Flyweight pattern? Back: Uses sharing to support large numbers of fine-grained objects efficiently.],
[Front: What design pattern uses sharing to support large numbers of fine-grained objects efficiently? Back: Flyweight pattern]"
"1. Proxy Pattern:
   - Provides a surrogate or placeholder for another object to control access to it.

2. Abstract Factory Pattern:
   - Provides an interface for creating families of related or dependent objects without specifying their concrete class.

3. Builder Pattern:
   - Separates the construction of a complex object from its representation.
   - Allows the same construction process to create different representations.","[Front: What is the Proxy pattern? Back: Provides a surrogate or placeholder for another object to control access to it.],
[Front: What design pattern provides a surrogate or placeholder for another object to control access to it? Back: Proxy pattern],
[Front: What is the Abstract Factory pattern? Back: Provides an interface for creating families of related or dependent objects without specifying their concrete class.],
[Front: What design pattern provides an interface for creating families of related or dependent objects without specifying their concrete class? Back: Abstract Factory pattern],
[Front: What is the Builder pattern? Back: Separates the construction of a complex object from its representation, so the same construction process can create different representations.],
[Front: What design pattern separates the construction of a complex object from its representation, so the same construction process can create different representations? Back: Builder pattern.]"
"1. Factory Method Pattern (Technically an idiom):
   - Defines an interface for creating an object but lets subclasses decide which class to instantiate.
   - Allows a class to defer instantiation to subclasses.

2. Prototype Pattern:
   - Specifies the kinds of objects to create using a prototypical instance.
   - Creates new objects by copying this prototype.

3. Singleton Pattern:
   - Ensures a class only has one instance.
   - Provides a global point of access to that instance.

I will generate the written notes for each set","[Front: What is the Factory Method pattern? Back: (Technically it's an idiom) Defines an interface for creating an object, but lets subclasses decide which class to instantiate. Lets a class defer instantiation to subclasses.],
[Front: What design pattern defines an interface for creating an object, but lets subclasses decide which class to instantiate? Back: Factory method (technically an idiom, not a design pattern)],
[Front: What is the Prototype pattern? Back: Specifies the kinds of objects to create using a prototypical instance, and creates new objects by copying this prototype.],
[Front: What design pattern specifies the kinds of objects to create using a prototypical instance, and creates new objects by copying this prototype? Back: Prototype pattern],
[Front: What is the Singleton pattern? Back: Ensures a class only has one instance and provides a global point of access to it.],
[Front: What design pattern ensures a class only has one instance and provides a global point of access to it? Back: Singleton pattern]"
"- Design patterns are recurring, reusable solutions to common class and class relationship problems.
- The Law of Demeter states that each unit should have limited knowledge about other units. It should only interact with closely related units and avoid talking to strangers.","[Front: What are design patterns? Back: Recurring, reusable solutions to common class and class relationship problems.],
[Front: What is the Law of Demeter? Back: Each unit should have only limited knowledge about other units - only units ""closely"" related to the current unit. Each unit should only talk to friends, not strangers. Only talk to immediate friends.]"
"- If a cache line size is 64B and the memory bus is 64 bits wide, there are 8 transfers per cache line.
- In an exclusive cache style, when a cache line is evicted from L1D cache, it is pushed down into L2 cache, which has the same cache line size. Each eviction becomes more expensive.
- AMD is a manufacturer that uses an exclusive cache style.
- In an inclusive cache style, each cache line in L1D cache is also present in L2 cache. This makes L1D eviction faster.","[Front: If a cache line size is 64B, and the memory bus is 64 bits wide, how many transfers per cache line? Back: 8],
[Front: What does an exclusive cache style? Back: An eviction from L1D pushes the cache line down into L2, which has the same cache line size. Each eviction is progressively more expensive.],
[Front: What manufacturer uses an exclusive cache style? Back: AMD],
[Front: How does an inclusive cache style work? Back: Each cache line in L1D is also in L2. This makes L1D eviction faster.]"
"- Intel is a manufacturer that uses an inclusive cache style.
- The Fast Fourier Transform (FFT) algorithm computes the discrete Fourier transform (DFT) of a sequence or its inverse. It converts a signal from its original domain to a representation in the frequency domain and vice versa.
- A skip list is a data structure that allows fast search within an ordered sequence of elements. It maintains a linked hierarchy of subsequences, skipping over fewer elements in each successive subsequence.
- Skip lists support search, insert, and delete operations with average case time complexity of O(log n) and worst case time complexity of O(n).
- A van Emde Boas tree supports search, insert, delete, predecessor, and successor operations, all with time complexity of O(log log M), where M is the total number of items that can be stored. The space complexity is O(M).
- Treap operations have an average case time complexity of O(log n) and worst case time complexity of O(n). This includes search, insert, and delete operations. Additionally, treaps support union, intersection, and difference operations with time complexity of O(m log n/m), where m and n are the sizes of treaps.
- Catalan numbers are a sequence of natural numbers that occur in various counting problems. They are often related to recursively-defined objects and can be thought of as the set of balanced parentheses. Additionally, it is important not to mistake Catalan numbers with Catalan pseudoprimes, as there are only 3 Catalan pseudoprimes","[Front: What manufacturer uses an inclusive cache style? Back: Intel],
[Front: What is the Fast Fourier Transform? Back: A fast Fourier transform (FFT) algorithm computes the discrete Fourier transform (DFT) of a sequence, or its inverse. Fourier analysis converts a signal from its original domain (often time or space) to a representation in the frequency domain and vice versa. An FFT rapidly computes such transformations by factorizing the DFT matrix into a product of sparse (mostly zero) factors.],
[Front: What is a skip list? Back: A data structure that allows fast search within an ordered sequence of elements. Fast search is made possible by maintaining a linked hierarchy of subsequences, with each successive subsequence skipping over fewer elements than the previous one. Searching starts in the sparsest subsequence until two consecutive elements have been found, one smaller and one larger than or equal to the element searched for.  A skip list is built in layers. The bottom layer is an ordinary ordered linked list. Each higher layer acts as an ""express lane"" for the lists below, where an element in layer i appears in layer i+1 with some fixed probability p (two commonly used values for p are 1/2 or 1/4).],
[Front: What operations does a skip list support and what is their avg and worst case times? Back: search: O(log n) O(n) insert: O(log n) O(n) delete: O(log n) O(n)],
[Front: What operations does a van Emde Boas tree support and what are the time complexities? Back: All are O(log log M), where M is the total number of items that can be stored = 2^m Or O(log m) where m is the actual number of items stored Space: O(M)  Search Insert Delete Predecessor Successor],
[Front: What are the complexities for treap operations? Back: For all the basic maintenance operations, they are O(log n) average case and O(n) worst case. - Search - Insert - Delete  For these operations, O(m log n/m) for treaps of sizes m and n, with m ≤ n.  - union - intersection - difference],
[Front: What are Catalan numbers? Back: Catalan numbers form a sequence of natural numbers that occur in various counting problems, often involving recursively-defined objects. They can be thought of as the set of balanced parentheses.  Do not think of Catalan numbers as pseudoprimes. There are only 3 Catalan pseudoprimes.]"
"- What is Karatsuba multiplication?
  - It reduces the multiplication of two n-digit numbers to at most n^1.585 single-digit multiplications in general (and exactly n^log(base2)3 when n is a power of 2). The Karatsuba algorithm was the first multiplication algorithm asymptotically faster than the quadratic ""grade school"" algorithm.
- What is the time complexity of Ford-Fulkerson?
  - The time complexity of Ford-Fulkerson algorithm is O(E max|f|).
- 16^0 = 1
- 16^1 = 16
- 16^2 = 256
- 16^3 = 4096
- 16^4 = 65,536
- 16^5 = 1,048,576
- 16^6 = 16 million
- 16^7 = 268 million","[Front: What is Karatsuba multiplication? Back: It reduces the multiplication of two n-digit numbers to at most n^1.585 single-digit multiplications in general (and exactly n^log(base2)3 when n is a power of 2). The Karatsuba algorithm was the first multiplication algorithm asymptotically faster than the quadratic ""grade school"" algorithm.],
[Front: What is the time complexity of Ford-Fulkerson? Back: O(E max|f|)],
[Front: 16^0 ? Back: 1],
[Front: 16^1 ? Back: 16],
[Front: 16^2 ? Back: 256],
[Front: 16^3 ? Back: 4096],
[Front: 16^4 ? Back: 65,536],
[Front: 16^5 ? Back: 1,048,576],
[Front: 16^6 ? Back: 16 million],
[Front: 16^7 Back: 268 million]"
"- 16^8 = 4.294 billion, same as 2^32
- What is 0xB in decimal? Answer: 11
- What is 0xC in decimal? Answer: 12
- What is 0xD in decimal? Answer: 13
- What is 0xE in decimal? Answer: 14","[Front: 16^8 ? Back: 4.294 billion, same as 2^32],
[Front: What is 0xB in decimal? Back: 11],
[Front: What is 0xC in decimal? Back: 12],
[Front: What is 0xD in decimal? Back: 13],
[Front: What is 0xE in decimal? Back: 14]"
"- What is 0xF in decimal? Answer: 15
- What is 0xA in decimal? Answer: 10
- What is 0xA in binary? Answer: 1010
- What is 0xB in binary? Answer: 1011
- What is 0xC in binary? Answer: 1100
- What is 0xD in binary? Answer: 1101

Please note that the responses to the flashcards have been separated for each set as requested. Let me know if you need any further assistance","[Front: What is 0xF in decimal? Back: 15],
[Front: What is 0xA in decimal? Back: 10],
[Front: What is 0xA in binary? Back: 1010],
[Front: What is 0xB in binary? Back: 1011],
[Front: What is 0xC in binary? Back: 1100],
[Front: What is 0xD in binary? Back: 1101]"
